time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
3900,1.1363371054780858e-17,0,1.1079718007579269e-18,4.0924871418012912e-18,5.7364435078047418e-18,7.9031749825771601e-21,1.2574687144001436e-20,1.3399951583121855e-19,2.7199122645909199e-19,0.9713067795100041,0.75724169011070552,0.75717330512249892,9.2444637330587321e-33
3960,1.1363371054780858e-17,0,1.0895936059641479e-18,4.0516310871917054e-18,5.7902260413764423e-18,7.9053074208840153e-21,1.2727336756725909e-20,1.3797797381176211e-19,2.7330970225918127e-19,0.97156885795175718,0.75717330512249892,0.7571077855120607,9.2444637330587321e-33
4020,1.1363371054780858e-17,0,1.0718346734666572e-18,4.0114248951793355e-18,5.842726059290208e-18,7.9073514966588996e-21,1.2877980113136216e-20,1.4199359644214063e-19,2.7460649879271167e-19,0.97182007656482772,0.7571077855120607,0.75704498085879313,9.2444637330587321e-33
4080,1.1363371054780858e-17,0,1.0546658394385768e-18,3.9718740708411491e-18,5.8939673324711126e-18,7.9093117796706333e-21,1.3026641171556627e-20,1.4604551758770867e-19,2.7588234149107124e-19,0.97206099697760528,0.75704498085879313,0.75698475075559868,1.0785207688568521e-32
4140,1.1363371054780858e-17,0,1.0380597253771287e-18,3.9329824347428751e-18,5.9439735493969229e-18,7.9111925400321044e-21,1.317334374358647e-20,1.5013288710710619e-19,2.7713792187319627e-19,0.97229214399051556,0.75698475075559868,0.75692696400237114,1.0785207688568521e-32
4200,1.1363371054780858e-17,0,1.0219906134424539e-18,3.8947522793685859e-18,5.9927682823169272e-18,7.9129977719816715e-21,1.3318111484288483e-20,1.5425487078439453e-19,2.7837389961221343e-19,0.97251400849877567,0.75692696400237114,0.75687149787530605,1.3866695599588098e-32
4260,1.1363371054780858e-17,0,1.006434330943597e-18,3.8571845130946955e-18,6.0403749569456663e-18,7.9147312154611142e-21,1.3460967883443158e-20,1.5841065023993195e-19,2.7959090445804684e-19,0.97272705014434113,0.75687149787530605,0.75681823746391474,1.8488927466117464e-32
4320,1.1363371054780858e-17,0,9.9136814328931459e-19,3.8202787926599056e-18,6.0868168253493749e-18,7.9163963757227103e-21,1.3601936257768796e-20,1.6259942282220309e-19,2.8078953802655369e-19,0.97293169972563276,0.75681823746391474,0.75676707506859175,1.5407439555097887e-32
4380,1.1363371054780858e-17,0,9.7677065477252766e-19,3.7840336450110022e-18,6.1321169417645339e-18,7.9179965411705257e-21,1.3741039744017287e-20,1.6682040148263355e-19,2.8197037546496074e-19,0.97312836139024572,0.75676707506859175,0.75671790965243857,1.2325951644078309e-32
4440,1.1363371054780858e-17,0,9.6262171660455152e-19,3.7484465793380782e-18,6.176298141107829e-18,7.9195347996171412e-21,1.3878301292864869e-20,1.710728146352567e-19,2.8313396700264915e-19,0.97331741463291466,0.75671790965243857,0.75667064634177139,1.0785207688568521e-32
4500,1.1363371054780858e-17,0,9.4890234165901206e-19,3.7135141900513474e-18,6.2193830199552427e-18,7.9210140531161957e-21,1.4013743663525075e-20,1.7535590600294503e-19,2.8428083939565706e-19,0.97349921611844581,0.75667064634177139,0.75662519597038858,1.2325951644078309e-32
4560,1.1363371054780858e-17,0,9.3559462542581789e-19,3.6792322513950417e-18,6.2613939197850273e-18,7.9224370315129779e-21,1.4147389419018646e-20,1.79668934451776e-19,2.8541149727265003e-19,0.97367410134709609,0.75662519597038858,0.75658147466322601,1.3866695599588098e-32
4620,1.1363371054780858e-17,0,9.2268167271302256e-19,3.6455958043412499e-18,6.3023529122951875e-18,7.9238063048393595e-21,1.4279260922040985e-20,1.8401117381497241e-19,2.8652642438952833e-19,0.97384238617792018,0.75658147466322601,0.75653940345551995,1.6948183510607676e-32
4680,1.1363371054780858e-17,0,9.1014752966902917e-19,3.6125992363580846e-18,6.3422817866206417e-18,7.9251242946654807e-21,1.440938033137421e-20,1.8838191270773518e-19,2.8762608479931087e-19,0.97400436822390279,0.75653940345551995,0.7564989079440243,1.8488927466117464e-32
4740,1.1363371054780858e-17,0,8.979771207296197e-19,3.5802363546015478e-18,6.3812020382887563e-18,7.9263932845082593e-21,1.4537769598795209e-20,1.927804543341768e-19,2.8871092394343816e-19,0.9741603281311727,0.7564989079440243,0.7564599179672068,1.5407439555097887e-32
4800,1.1363371054780858e-17,0,8.8615619012393074e-19,3.5485004530389714e-18,6.4191348597644818e-18,7.927615429386182e-21,1.4664450466436238e-20,1.972061162874576e-19,2.8978136967018189e-19,0.97431053075329443,0.7564599179672068,0.75642236731167634,1.3866695599588098e-32
4860,1.1363371054780858e-17,0,8.7467124760088412e-19,3.5173843739733915e-18,6.4561011324478503e-18,7.9287927646001698e-21,1.4789444464558294e-20,2.0165823034413561e-19,2.9083783318542712e-19,0.97445522623044423,0.75642236731167634,0.756386193442389,1.0785207688568521e-32
4920,1.1363371054780858e-17,0,8.6350951806294475e-19,3.486880564402732e-18,6.492121419997306e-18,7.9299272138120987e-21,1.4912772909701325e-20,2.061361422536513e-19,2.9188070994070008e-19,0.97459465098226672,0.756386193442389,0.75635133725443326,9.2444637330587321e-33
4980,1.1363371054780858e-17,0,8.5265889481750553e-19,3.4569811276147345e-18,6.527215962862199e-18,7.9310205964850372e-21,1.5034456903178615e-20,2.1063921152378738e-19,2.9291038046295613e-19,0.97472902862228683,0.75635133725443326,0.75631774284442832,1.2325951644078309e-32
5040,1.1363371054780858e-17,0,8.4210789617789211e-19,3.4276778703881717e-18,6.5614046739169796e-18,7.9320746347427679e-21,1.5154517329885571e-20,2.1516681120287178e-19,2.9392721113030304e-19,0.97485857080094962,0.75631774284442832,0.75628535729976254,1.2325951644078309e-32
5100,1.1363371054780858e-17,0,8.318456251660334e-19,3.3989623461427812e-18,6.594707135097981e-18,7.9330909597003026e-21,1.5272974857395723e-20,2.1971832765942017e-19,2.9493155489753206e-19,0.97498347798364704,0.75628535729976254,0.75625413050408818,1.3866695599588098e-32
5160,1.1363371054780858e-17,0,8.2186173208739746e-19,3.3708258943543295e-18,6.6271425949515934e-18,7.934071117311985e-21,1.5389849935319413e-20,2.2429316035985429e-19,2.959237519750364e-19,0.97510394016945401,0.75625413050408818,0.75622401495763647,1.5407439555097887e-32
5220,1.1363371054780858e-17,0,8.1214637976594369e-19,3.3432596765271464e-18,6.6587299670097605e-18,7.9350165737791473e-21,1.5505162794902441e-20,2.2889072164487276e-19,2.9690413046443708e-19,0.97522013755573367,0.75622401495763647,0.75619496561106658,1.6948183510607676e-32
5280,1.1363371054780858e-17,0,8.0269021124271928e-19,3.3162547089942644e-18,6.689487828915474e-18,7.9359287205551607e-21,1.5618933448844131e-20,2.3351043650499666e-19,2.9787300695398699e-19,0.97533224115326289,0.75619496561106658,0.75616693971168425,1.6948183510607676e-32
5340,1.1363371054780858e-17,0,7.9348431975640696e-19,3.2898018927947157e-18,6.7194344222270546e-18,7.9368088789821604e-21,1.5731181691316014e-20,2.3815174235576558e-19,2.988306870765998e-19,0.97544041335608922,0.75616693971168425,0.7561398966609777,1.6948183510607676e-32
5400,1.1363371054780858e-17,0,7.8452022083770579e-19,3.2638920408585176e-18,6.7485876528357087e-18,7.9376583045903664e-21,1.5841927098163821e-20,2.428140888130115e-19,2.9977746603314095e-19,0.9755448084699212,0.7561398966609777,0.75611379788251964,1.8488927466117464e-32
5460,1.1363371054780858e-17,0,7.7578982636198392e-19,3.2385159027123176e-18,6.7769650919361521e-18,7.9384781910880582e-21,1.5951189027277027e-20,2.474969374685977e-19,3.0071362908342081e-19,0.97564557320249923,0.75611379788251964,0.75608860669937517,2.0029671421627253e-32
