time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
2820,1.1363371054780858e-17,0,1.5972441970763168e-18,4.9552148519651282e-18,4.486730483189324e-18,7.8394152042396719e-21,9.452824732611353e-21,6.3377310155926121e-20,2.4351197245730722e-19,0.96347064971460106,0.75929759477022096,0.75913233757134968,6.1629758220391547e-33
2880,1.1363371054780858e-17,0,1.5598277602549126e-18,4.908296716095732e-18,4.5661253050351294e-18,7.8444988075607092e-21,9.6457000913997955e-21,6.6225031538437348e-20,2.4540604295768109e-19,0.96409542879148447,0.75913233757134968,0.75897614280212888,3.0814879110195774e-33
2940,1.1363371054780858e-17,0,1.5240862024785062e-18,4.8613579235147444e-18,4.6438627188709744e-18,7.8493087959761026e-21,9.836135359847027e-21,6.9122536825401099e-20,2.4725622893540808e-19,0.96468658036886135,0.75897614280212888,0.75882835490778466,1.5407439555097887e-33
3000,1.1363371054780858e-17,0,1.4899203575748098e-18,4.8144826328572013e-18,4.7199567644465217e-18,7.8538645528840995e-21,1.0024153135762526e-20,7.2068802175857987e-20,2.4906448003782129e-19,0.96524648668250013,0.75882835490778466,0.75868837832937497,1.5407439555097887e-33
3060,1.1363371054780858e-17,0,1.4572378764823371e-18,4.7677467002462203e-18,4.7944230738302825e-18,7.8581837240283604e-21,1.0209776467717834e-20,7.5062812975482749e-20,2.508326310547922e-19,0.96577731640897502,0.75868837832937497,0.75855567089775622,3.0814879110195774e-33
3120,1.1363371054780858e-17,0,1.4259527299076863e-18,4.721218350147827e-18,4.8672786889998832e-18,7.8622824049651149e-21,1.039302878137378e-20,7.8103564742116543e-20,2.5256240979700917e-19,0.96628104770553558,0.75855567089775622,0.75842973807361613,4.622231866529366e-33
3180,1.1363371054780858e-17,0,1.3959847480101757e-18,4.6749587948258992e-18,4.9385418945003255e-18,7.8661753050020664e-21,1.0573933814027856e-20,8.1190063925480683e-20,2.5425544439995006e-19,0.96675948835833414,0.75842973807361613,0.75831012791041652,3.0814879110195774e-33
3240,1.1363371054780858e-17,0,1.3672591943404021e-18,4.629022806256687e-18,5.0082320640302664e-18,7.8698758909653927e-21,1.0752515556372967e-20,8.4321328609872321e-20,2.5591327009629579e-19,0.96721429345151033,0.75831012791041652,0.75819642663712239,3.0814879110195774e-33
3300,1.1363371054780858e-17,0,1.339706371467152e-18,4.5834592440770434e-18,5.0763695198981555e-18,7.8733965136160709e-21,1.092879820059908e-20,8.7496389127969053e-20,2.5753733549632818e-19,0.96764698090386192,0.75819642663712239,0.75808825477403452,4.622231866529366e-33
3360,1.1363371054780858e-17,0,1.3132612559194393e-18,4.5383115428758379e-18,5.1429754043662568e-18,7.8767485190959095e-21,1.1102806094087885e-20,9.0714288593249114e-20,2.5912900841289892e-19,0.96805894516565538,0.75808825477403452,0.75798526370858621,9.2444637330587321e-33
3420,1.1363371054780858e-17,0,1.2878631602483708e-18,4.4936181618923278e-18,5.2080715619719321e-18,7.8799423474186685e-21,1.1274563698050988e-20,9.3974083357953888e-20,2.6068958126481142e-19,0.9684514693232662,0.75798526370858621,0.75788713266918339,7.7037197775489434e-33
3480,1.1363371054780858e-17,0,1.263455420178191e-18,4.4494129999575658e-18,5.2716804319819273e-18,7.8829876197184922e-21,1.1444095550547418e-20,9.7274843402987322e-20,2.6222027608992582e-19,0.96882573582208387,0.75788713266918339,0.75779356604447901,4.622231866529366e-33
3540,1.1363371054780858e-17,0,1.2399851049681387e-18,4.4057257783036002e-18,5.3338249501974178e-18,7.8858932157149333e-21,1.1611426233389089e-20,1.0061565266565068e-19,2.637222491969515e-19,0.96918283598702792,0.75779356604447901,0.75770429100324299,4.622231866529366e-33
3600,1.1363371054780858e-17,0,1.2174027492476634e-18,4.362582393669586e-18,5.3945284593850865e-18,7.8886673426421761e-21,1.1776580342505011e-20,1.0399560931065307e-19,2.651965954827263e-19,0.96952377849400673,0.75770429100324299,0.75761905537649832,3.0814879110195774e-33
3660,1.1363371054780858e-17,0,1.1956621047178745e-18,4.3200052439525232e-18,5.4538146276631807e-18,7.8913175967122477e-21,1.1939582461388483e-20,1.0741382594941401e-19,2.6664435243977079e-19,0.96984949692379729,0.75761905537649832,0.7575376257690507,6.1629758220391547e-33
3720,1.1363371054780858e-17,0,1.1747199102326704e-18,4.2780135284822662e-18,5.5117073742212577e-18,7.8938510180320894e-21,1.2100457137297539e-20,1.1086942981228303e-19,2.6806650387705618e-19,0.97016085651139872,0.7575376257690507,0.75745978587215035,4.622231866529366e-33
3780,1.1363371054780858e-17,0,1.1545356788845206e-18,4.2366235248448887e-18,5.5682308017986263e-18,7.8962741397677297e-21,1.2259228859918424e-20,1.1436156287793646e-19,2.694639833752039e-19,0.97045866018835059,0.75745978587215035,0.75738533495291238,4.622231866529366e-33
3840,1.1363371054780858e-17,0,1.1350715008230522e-18,4.1958488440342569e-18,5.6234091353894468e-18,7.8985930322412695e-21,1.2415922042236339e-20,1.1788938196387798e-19,2.7083767749575005e-19,0.97074365400228857,0.75738533495291238,0.75731408649942789,4.622231866529366e-33
3900,1.1363371054780858e-17,0,1.1162918606299976e-18,4.1557006655783117e-18,5.6772666666823118e-18,7.9008133425550447e-21,1.2570561003387366e-20,1.2145205878165681e-19,2.7218842876263968e-19,0.97101653198678728,0.75731408649942789,0.75724586700330321,1.5407439555097887e-33
3960,1.1363371054780858e-17,0,1.0981634681623471e-18,4.1161879541629384e-18,5.729827703779132e-18,7.9029403302593222e-21,1.2723169953291416e-20,1.2504877996013324e-19,2.7351703843275567e-19,0.97127794054494943,0.75724586700330321,0.7571805148637627,1.5407439555097887e-33
4020,1.1363371054780858e-17,0,1.0806551018571881e-18,4.0773176591619288e-18,5.7811165257724498e-18,7.9049788995133168e-21,1.2873772978888567e-20,1.2867874703985257e-19,2.7482426907103419e-19,0.97152848240202216,0.7571805148637627,0.75711787939949449,1.5407439555097887e-33
4080,1.1363371054780858e-17,0,1.0637374635672211e-18,4.0390948983757031e-18,5.831157341792079e-18,7.9069336281319732e-21,1.3022394031820988e-20,1.3234117644134703e-19,2.7611084694455312e-19,0.97176872017527016,0.75711787939949449,0.75705781995618249,3.0814879110195774e-33
