time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
1380,1.1363371054780858e-17,0,3.4489059121621339e-18,5.5998586838197934e-18,2.1125459183129506e-18,8.2594519927534983e-21,4.4639532978289877e-21,1.2705221792939997e-20,1.7663191340246243e-19,0.92281229129543707,0.77043067164956103,0.76929692717614073,3.0814879110195774e-33
1440,1.1363371054780858e-17,0,3.3094646956844768e-18,5.6187923585512742e-18,2.2273186322397021e-18,8.2954571251866299e-21,4.7431228238591045e-21,1.4070728608633427e-20,1.8068605974773142e-19,0.92683507377400398,0.76929692717614073,0.76829123155649903,6.1629758220391547e-33
1500,1.1363371054780858e-17,0,3.1784752978315917e-18,5.6299474024515962e-18,2.3415141074522268e-18,8.3276026978621034e-21,5.0198649282889775e-21,1.5508770641474827e-20,1.8457800877782412e-19,0.93042663524826208,0.76829123155649903,0.76739334118793445,6.1629758220391547e-33
1560,1.1363371054780858e-17,0,3.0553497700406386e-18,5.6340513066048046e-18,2.4549829832566486e-18,8.3564614958796732e-21,5.2940664318951424e-21,1.7018921515826075e-20,1.8831754543517381e-19,0.9336509718684145,0.76739334118793445,0.76658725703289643,4.622231866529366e-33
1620,1.1363371054780858e-17,0,2.9395431942293634e-18,5.6317743288668923e-18,2.5675909555154201e-18,8.3824955957034445e-21,5.5656368637523514e-21,1.8600668435518381e-20,1.9191377527421882e-19,0.93655971052701636,0.76658725703289643,0.76586007236824594,1.2325951644078309e-32
1680,1.1363371054780858e-17,0,2.8305504869613195e-18,5.6237336624336843e-18,2.6792177224041862e-18,8.4060834563263721e-21,5.8345041924154035e-21,2.0253421177017398e-20,1.9537517415592005e-19,0.93919513570138624,0.76586007236824594,0.76520121607465341,1.0785207688568521e-32
1740,1.1363371054780858e-17,0,2.7279034403366515e-18,5.6104973512547289e-18,2.7897559582546075e-18,8.4275387314630317e-21,6.1006115447306729e-21,2.1976520407622604e-20,1.9870963425106449e-19,0.94159229130282396,0.76520121607465341,0.76460192717429398,1.0785207688568521e-32
1800,1.1363371054780858e-17,0,2.6311679825929422e-18,5.5925879492077518e-18,2.899110332463721e-18,8.4471238997074677e-21,6.3639146286370882e-21,2.3769245361993886e-20,2.0192450662611622e-19,0.94378050354728171,0.76460192717429398,0.76405487411317963,1.0785207688568521e-32
1860,1.1363371054780858e-17,0,2.5399416424317758e-18,5.5704859296621345e-18,3.0071965809868374e-18,8.4650604438803545e-21,6.6243796761234202e-21,2.5630820914548197e-20,2.0502664066556864e-19,0.9457845182737582,0.76405487411317963,0.76355387043156042,1.0785207688568521e-32
1920,1.1363371054780858e-17,0,2.4538512021380586e-18,5.5446328564199657e-18,3.1139406331688404e-18,8.481536621053168e-21,6.8819817804646759e-21,2.7560424086280327e-20,2.0802242056620776e-19,0.94762536907378381,0.76355387043156042,0.76309365773155402,1.0785207688568521e-32
1980,1.1363371054780858e-17,0,2.3725505255842239e-18,5.5154343288734924e-18,3.2192777941469731e-18,8.4967134927714946e-21,7.1367035380124748e-21,2.955719002400835e-20,2.1091779912138892e-19,0.94932105103638542,0.76309365773155402,0.7626697372409037,1.2325951644078309e-32
2040,1.1363371054780858e-17,0,2.2957185481900346e-18,5.4832627148476178e-18,3.3231519816603037e-18,8.5107296681277114e-21,7.3885339287327863e-21,3.1620217488714837e-20,2.137183289973387e-19,0.95088705068224777,0.7626697372409037,0.76227823732943811,1.0785207688568521e-32
2100,1.1363371054780858e-17,0,2.2230574168328485e-18,5.4484596845987108e-18,3.4255150153097722e-18,8.5237050768624013e-21,7.6374673862022464e-21,3.3748573887939928e-20,2.1642919168853501e-19,0.95233676752489782,0.76227823732943811,0.76191580811877557,1.6948183510607676e-32
2160,1.1363371054780858e-17,0,2.1542907685706112e-18,5.4113385591069267e-18,3.52632595587261e-18,8.5357440005630554e-21,7.8835030195335627e-21,3.5941299885288569e-20,2.1905522432533892e-19,0.95368185274056083,0.76191580811877557,0.76157953681485979,1.3866695599588098e-32
2220,1.1363371054780858e-17,0,2.0891621378507666e-18,5.3721864852813557e-18,3.6255504920489227e-18,8.5469375292257406e-21,8.1266439582628518e-21,3.8197413618157643e-20,2.216009444941798e-19,0.95493248363495387,0.76157953681485979,0.76126687909126156,1.3866695599588098e-32
2280,1.1363371054780858e-17,0,2.0274334826344793e-18,5.3312664500822883e-18,3.7231603719271867e-18,8.5573655678369864e-21,8.3668967975780497e-21,4.0515914552837759e-20,2.2407057321866199e-19,0.95609758783472454,0.76126687909126156,0.76097560304131884,1.2325951644078309e-32
2340,1.1363371054780858e-17,0,1.9688838205695011e-18,5.2888191449044845e-18,3.8191328764505456e-18,8.5670984871523327e-21,8.6042711260407098e-21,4.2895787004241282e-20,2.2646805623890132e-19,0.95718502772568437,0.76097560304131884,0.76070374306857891,9.2444637330587321e-33
2400,1.1363371054780858e-17,0,1.9133079669993275e-18,5.245064690891015e-18,3.9134503322164279e-18,8.5761984906709685e-21,8.8387791215899466e-21,4.5336003345674118e-20,2.287970837161624e-19,0.95820175318219125,0.76070374306857891,0.76044956170445221,1.0785207688568521e-32
2460,1.1363371054780858e-17,0,1.8605153672040465e-18,5.200204235178762e-18,4.0060996610275104e-18,8.5847207534353205e-21,9.0704352044182183e-21,4.7835526932320242e-20,2.3106110848037652e-19,0.95915392880298223,0.76044956170445221,0.76021151779925444,1.2325951644078309e-32
2520,1.1363371054780858e-17,0,1.810329015832213e-18,5.1544214274260505e-18,4.0970719637192795e-18,8.5927143760464826e-21,9.2992557374883325e-21,5.0393314760451418e-20,2.3326336292934059e-19,0.96004704050143752,0.76021151779925444,0.75998823987464059,1.2325951644078309e-32
2580,1.1363371054780858e-17,0,1.7625844570061724e-18,5.1078837853475316e-18,4.1863621359088868e-18,8.6002231880335084e-21,9.5252587671720871e-21,5.3008319882811189e-20,2.3540687468026571e-19,0.96088598526444757,0.75998823987464059,0.75977850368388811,1.5407439555097887e-32
