time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
1380,1.1363371054780858e-17,0,3.4496267177258597e-18,5.6070984020447262e-18,2.1056640920009194e-18,7.562023336270419e-21,4.1539268597555838e-21,1.262761071099381e-20,1.7663828210233253e-19,0.92937895839643414,0.76869313065613498,0.76765526040089149,0
1440,1.1363371054780858e-17,0,3.3102271292397113e-18,5.6260574592994893e-18,2.2204080591883328e-18,7.5920127666100748e-21,4.4085437147548048e-21,1.3984531956610287e-20,1.8069331861534769e-19,0.9330646843314877,0.76765526040089149,0.76673382891712805,3.0814879110195774e-33
1500,1.1363371054780858e-17,0,3.1792771150488578e-18,5.6372262181305843e-18,2.334588240668335e-18,7.6188011784417992e-21,4.6608362790660865e-21,1.5413637055126131e-20,1.8458620642044566e-19,0.93635700242919162,0.76673382891712805,0.76591074939270209,1.5407439555097887e-33
1560,1.1363371054780858e-17,0,3.0561887328059974e-18,5.6413336672127815e-18,2.4480538452302704e-18,7.642858078798868e-21,4.9107148178526288e-21,1.6914508866318659e-20,1.8832672776883466e-19,0.93931361549448877,0.76591074939270209,0.76517159612637786,3.0814879110195774e-33
1620,1.1363371054780858e-17,0,2.9404170863402794e-18,5.6390513289739744e-18,2.5606693379784094e-18,7.6645644021843489e-21,5.1581082204114637e-21,1.8486643324617002e-20,1.9192398554097964e-19,0.94198134069468153,0.76517159612637786,0.76450466482632962,3.0814879110195774e-33
1680,1.1363371054780858e-17,0,2.8314571264888415e-18,5.6309974810393514e-18,2.672313341967065e-18,7.6842332822948792e-21,5.4029605566992234e-21,2.0129458488734271e-20,1.9538645295787103e-19,0.94439866242156278,0.76450466482632962,0.76390033439460936,0
1740,1.1363371054780858e-17,0,2.728840689365291e-18,5.6177411071802692e-18,2.782877582472643e-18,7.7021248583688143e-21,5.6452284028365921e-21,2.1842302903918759e-20,1.9872201959753075e-19,0.9465975520039196,0.76390033439460936,0.7633506119990201,1.5407439555097887e-33
1800,1.1363371054780858e-17,0,2.6321337548488916e-18,5.5998055820346629e-18,2.8922658846718113e-18,7.7184571930468816e-21,5.8848787266394997e-21,2.3624463314565375e-20,2.0193803399124013e-19,0.94860480952169002,0.7633506119990201,0.76284879761957747,1.5407439555097887e-33
1860,1.1363371054780858e-17,0,2.5409339091855365e-18,5.5776720999757612e-18,3.000393229087866e-18,7.7334145178476355e-21,6.1218871927298037e-21,2.5475171767142221e-20,2.0504134305397781e-19,0.95044307718175491,0.76284879761957747,0.76238923070456122,1.5407439555097887e-33
1920,1.1363371054780858e-17,0,2.4548679966840226e-18,5.5517828611568097e-18,3.1071848658502941e-18,7.7471535729258382e-21,6.3562367885189763e-21,2.7393612143406052e-20,2.0803832858488454e-19,0.95213161847951677,0.76238923070456122,0.76196709538012075,3.0814879110195774e-33
1980,1.1363371054780858e-17,0,2.3735899465399312e-18,5.5225440287776094e-18,3.212575486992896e-18,7.7598085519174031e-21,6.5879166995072329e-21,2.9378926162815076e-20,2.1093494105618593e-19,0.95368692592445647,0.76196709538012075,0.76157826851888588,4.622231866529366e-33
2040,1.1363371054780858e-17,0,2.296778761813113e-18,5.4903284718130961e-18,3.3165084549839935e-18,7.771495005541264e-21,6.8169213808414592e-21,3.1430218891431442e-20,2.1373673089284641e-19,0.9551232007960504,0.76157826851888588,0.7612191998009874,6.1629758220391547e-33
2100,1.1363371054780858e-17,0,2.2241366585190708e-18,5.4554783071989879e-18,3.4189350850991469e-18,7.7823129556170362e-21,7.0432497850991496e-21,3.3546563792717623e-20,2.1644887743022272e-19,0.95645273585913104,0.7612191998009874,0.76088681603521724,4.622231866529366e-33
2160,1.1363371054780858e-17,0,2.1553873436692046e-18,5.4183072549825139e-18,3.5198139789344622e-18,7.7923494023275527e-21,7.2669047156542435e-21,3.5727007353624893e-20,2.1907621572307235e-19,0.9576862235085386,0.76088681603521724,0.76057844412286535,1.5407439555097887e-33
2220,1.1363371054780858e-17,0,2.0902744219111317e-18,5.3791028193285291e-18,3.6191104062158111e-18,7.8016803598068029e-21,7.4878922818762875e-21,3.7970573317339696e-20,2.2162326136636471e-19,0.95883300594457166,0.76057844412286535,0.76029174851385706,0
2280,1.1363371054780858e-17,0,2.0285599211806068e-18,5.3381283075883196e-18,3.7167957320246444e-18,7.8103725212913099e-21,7.7062214375576437e-21,4.0276266552049355e-20,2.2409423347639173e-19,0.95990127982147677,0.76029174851385706,0.76002468004463086,4.622231866529366e-33
2340,1.1363371054780858e-17,0,1.970022928483597e-18,5.2956246989301638e-18,3.8128468865958534e-18,7.8184846306607974e-21,7.92190358785138e-21,4.2643076583145792e-20,2.2649307596959232e-19,0.96089826481093732,0.76002468004463086,0.75977543379726564,6.1629758220391547e-33
2400,1.1363371054780858e-17,0,1.9144583275838919e-18,5.2518123733219303e-18,3.9072458749220785e-18,7.8260686193166106e-21,8.1349522529758868e-21,4.5069980814423711e-20,2.2882347726625001e-19,0.9618303433253772,0.75977543379726564,0.75954241416865576,9.2444637330587321e-33
2460,1.1363371054780858e-17,0,1.861675630981378e-18,5.2068927109620877e-18,3.9999793235052973e-18,7.8331705540808536e-21,8.3453827792403369e-21,4.7555947462058223e-20,2.3108888853672237e-19,0.96270317701555286,0.75954241416865576,0.75932420574611181,6.1629758220391547e-33
