time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
2880,1.1363371054780858e-17,0,1.5558829644445957e-18,4.8710959654394312e-18,4.6081371972980357e-18,7.8584807094471161e-21,8.7092476132074628e-21,6.6340964257747403e-20,2.4534623501837586e-19,0.96581381616398354,0.75869711474418944,0.75854654595900417,1.8488927466117464e-32
2940,1.1363371054780858e-17,0,1.5199345168250353e-18,4.8227877606282972e-18,4.6874622289993119e-18,7.8631178359029054e-21,8.8807681493474384e-21,6.9251098858597086e-20,2.4719156348435064e-19,0.96638372286273211,0.75854654595900417,0.75840406928431703,1.5407439555097887e-32
3000,1.1363371054780858e-17,0,1.4855581052268309e-18,4.7745400363272619e-18,4.7651499028663138e-18,7.8675102752716747e-21,9.0501049595110348e-21,7.2210688543441636e-20,2.4899470658221175e-19,0.96692355731494628,0.75840406928431703,0.75826911067126346,1.5407439555097887e-32
3060,1.1363371054780858e-17,0,1.4526615692772003e-18,4.7264295920874097e-18,4.8412147191661946e-18,7.8716750331802132e-21,9.2172792379543204e-21,7.5218725176059324e-20,2.5075749480284491e-19,0.96743540952630436,0.75826911067126346,0.75814114761842388,1.3866695599588098e-32
3120,1.1363371054780858e-17,0,1.4211590679146704e-18,4.6785255556096179e-18,4.9156726292044819e-18,7.87562761884713e-21,9.3823124894671693e-21,7.8274210059605097e-20,2.5248165188415048e-19,0.96792118559267437,0.75814114761842388,0.75801970360183146,1.6948183510607676e-32
3180,1.1363371054780858e-17,0,1.3909706186387975e-18,4.6308900031978649e-18,4.9885408673936698e-18,7.8793822035797146e-21,9.5452264727482679e-21,8.1376154759972948e-20,2.5416880211420416e-19,0.96838262717951051,0.75801970360183146,0.75790434320512234,2.1570415377137042e-32
3240,1.1363371054780858e-17,0,1.3620216710513406e-18,4.583578532686459e-18,5.0598377971990104e-18,7.8829517597391755e-21,9.7060431500498458e-21,8.4523581831885534e-20,2.5582047710235555e-19,0.96882132860079617,0.75790434320512234,0.75779466784980098,1.8488927466117464e-32
3300,1.1363371054780858e-17,0,1.3342427121212358e-18,4.5366407924106621e-18,5.1295827699100384e-18,7.8863481829100508e-21,9.8647846423356137e-21,8.7715525455798258e-20,2.5743812205786202e-19,0.96923875183376629,0.75779466784980098,0.75769031204155846,1.6948183510607676e-32
3360,1.1363371054780858e-17,0,1.3075689007981136e-18,4.4901209695259214e-18,5.1977959952621667e-18,7.8895823995813236e-21,1.0021473189298834e-20,9.0951031993087918e-20,2.5902310161267407e-19,0.96963623975300595,0.75769031204155846,0.75759094006174854,1.5407439555097887e-32
3420,1.1363371054780858e-17,0,1.2819397297771354e-18,4.4440582407356939e-18,5.2644984230033607e-18,7.8926644622926411e-21,1.0176131113674976e-20,9.4229160466423625e-20,2.6057670522226069e-19,0.97001502782399984,0.75759094006174854,0.75749624304399998,1.5407439555097887e-32
3480,1.1363371054780858e-17,0,1.2572987123826145e-18,4.3984871882604944e-18,5.3297116345669616e-18,7.8956036339045322e-21,1.0328780789357905e-20,9.7548982971687026e-20,2.6210015217581953e-19,0.97037625446001219,0.75749624304399998,0.75740593638499698,1.6948183510607676e-32
3540,1.1363371054780858e-17,0,1.2335930926902655e-18,4.3534381836699902e-18,5.3934577440730978e-18,7.8984084624063533e-21,1.0479444612891863e-20,1.0090958502731908e-19,2.6359459624487024e-19,0.97072097021604542,0.75740593638499698,0.75731975744598867,1.5407439555097887e-32
3600,1.1363371054780858e-17,0,1.2107735771489032e-18,4.3089377420045279e-18,5.4557593079383978e-18,7.9010868474701885e-21,1.0628144977965876e-20,1.0431006586651497e-19,2.6506112999706198e-19,0.9710501459683698,0.75731975744598867,0.75723746350790755,1.6948183510607676e-32
3660,1.1363371054780858e-17,0,1.188794086092815e-18,4.2650088484315192e-18,5.5166392424268537e-18,7.9036460997865131e-21,1.0774904252583635e-20,1.0774953867726786e-19,2.6650078880001679e-19,0.97136468020692623,0.75723746350790755,0.75715882994826844,1.3866695599588098e-32
3720,1.1363371054780858e-17,0,1.1676115236566775e-18,4.2216712595142451e-18,5.5761207485241809e-18,7.9060929940721946e-21,1.0919744758622088e-20,1.1122713079487419e-19,2.6791455453817042e-19,0.97166540555005299,0.75715882994826844,0.75708364861248678,1.5407439555097887e-32
3780,1.1363371054780858e-17,0,1.1471855647164873e-18,4.1789417810153817e-18,5.6342272435639164e-18,7.9084338165184662e-21,1.1062688753526352e-20,1.1474198385115025e-19,2.6930335906386111e-19,0.97195309457588197,0.75708364861248678,0.75701172635602954,1.6948183510607676e-32
3840,1.1363371054780858e-17,0,1.1274784575832115e-18,4.1368345240136242e-18,5.690982299076146e-18,7.9106744073425267e-21,1.1203758413918594e-20,1.1829325388428027e-19,2.7066808740232023e-19,0.9722284650519647,0.75701172635602954,0.7569428837370088,1.5407439555097887e-32
3900,1.1363371054780858e-17,0,1.1084548412713587e-18,4.0953611409785199e-18,5.746409584369363e-18,7.9128201990176966e-21,1.1342975820924338e-20,1.2188011141290287e-19,2.7200958072875448e-19,0.97249218463379139,0.7569428837370088,0.75687695384155218,1.6948183510607676e-32
3960,1.1363371054780858e-17,0,1.090081576253011e-18,4.0545310433253439e-18,5.8005328153926523e-18,7.9148762506817124e-21,1.1480362947042236e-20,1.2550174147776324e-19,2.7332863913434542e-19,0.9727448750935983,0.75687695384155218,0.75681378122660048,1.8488927466117464e-32
4020,1.1363371054780858e-17,0,1.0723275876895601e-18,4.0143516018575781e-18,5.8533757084594135e-18,7.9168472791580521e-21,1.1615941644402999e-20,1.2915734365399011e-19,2.7462602419673766e-19,0.97298711613291433,0.75681378122660048,0.75675322096677144,1.6948183510607676e-32
4080,1.1363371054780858e-17,0,1.0551637202089708e-18,3.9748283313989017e-18,5.90496193844548e-18,7.9187376869698799e-21,1.1749733634280268e-20,1.3284613203681593e-19,2.7590246136942215e-19,0.9732194488254986,0.75675322096677144,0.75669513779362529,1.6948183510607676e-32
4140,1.1363371054780858e-17,0,1.0385626033663143e-18,3.9359650608187459e-18,5.9553151011036921e-18,7.9205515876785798e-21,1.1881760497731322e-20,1.3656733520333173e-19,2.7715864220334576e-19,0.97344237873146711,0.75669513779362529,0.75663940531713325,1.8488927466117464e-32
4200,1.1363371054780858e-17,0,1.0224985269899683e-18,3.8977640895649384e-18,6.004458679164096e-18,7.922292828837899e-21,1.2012043667258612e-20,1.4032019615266129e-19,2.7839522641307998e-19,0.97365637871837574,0.75663940531713325,0.75658590532040604,1.8488927466117464e-32
4260,1.1363371054780858e-17,0,1.0069473256756973e-18,3.8602263317331454e-18,6.0524160119140732e-18,7.9239650128192328e-21,1.2140604419394761e-20,1.4410397222674606e-19,2.7961284379896655e-19,0.97386189152066571,0.75658590532040604,0.7565345271198336,1.6948183510607676e-32
4320,1.1363371054780858e-17,0,9.9188627174614268e-19,3.8233514486253193e-18,6.0992102679759705e-18,7.9255715157330034e-21,1.2267463868123866e-20,1.4791793501375517e-19,2.8081209603579905e-19,0.9740593320651163,0.7565345271198336,0.75648516698372092,1.5407439555097887e-32
4380,1.1363371054780858e-17,0,9.7729397604443944e-19,3.7871379706776199e-18,6.1448644210212899e-18,7.9271155046444408e-21,1.239264295906091e-20,1.517613702359705e-19,2.8199355833781857e-19,0.97424908958667866,0.75648516698372092,0.75643772760333028,1.5407439555097887e-32
4440,1.1363371054780858e-17,0,9.6315029597798983e-19,3.7515834095718465e-18,6.1894012281805173e-18,7.9285999532589562e-21,1.2516162464319116e-20,1.556335776238455e-19,2.8315778100906705e-19,0.97443152955622148,0.75643772760333028,0.7563921176109446,1.3866695599588098e-32
4500,1.1363371054780858e-17,0,9.4943625027219914e-19,3.7166843612831134e-18,6.2328432109260282e-18,7.9300276562321842e-21,1.2638042978002111e-20,1.595338707777964e-19,2.8430529088747176e-19,0.974606995439247,0.7563921176109446,0.75634825114018822,1.3866695599588098e-32
4560,1.1363371054780858e-17,0,9.3613393993449608e-19,3.682436600759566e-18,6.2752126382227106e-18,7.9314012422421326e-21,1.2758304912264057e-20,1.6346157701915615e-19,2.8543659269040707e-19,0.97477581030246896,0.75634825114018822,0.75630604742438279,1.6948183510607676e-32
4620,1.1363371054780858e-17,0,9.2322647496637296e-19,3.6488351688775107e-18,6.316531511756617e-18,7.932723185945523e-21,1.2876968493886446e-20,1.6741603723159975e-19,2.8655217026890814e-19,0.97493827828325696,0.75630604742438279,0.75626543042918581,1.8488927466117464e-32
4680,1.1363371054780858e-17,0,9.106979063958607e-19,3.6158744522666116e-18,6.3568215530667003e-18,7.9339958189269545e-21,1.2994053761325243e-20,1.7139660569424344e-19,2.8765248777717194e-19,0.97509468593529769,0.75626543042918581,0.75622632851617555,2.0029671421627253e-32
4740,1.1363371054780858e-17,0,8.9853316323485479e-19,3.5835482565549066e-18,6.3961041924181498e-18,7.9352213397375781e-21,1.3109580562186526e-20,1.7540264990751501e-19,2.8873799076348885e-19,0.97524530346235661,0.75622632851617555,0.75618867413441082,2.0029671421627253e-32
4800,1.1363371054780858e-17,0,8.867179939953762e-19,3.5518498735417721e-18,6.4344005592683924e-18,7.9364018231096918e-21,1.3223568551092627e-20,1.7943355041280177e-19,2.898091071882949e-19,0.97539038585075877,0.75618867413441082,0.75615240353731028,1.8488927466117464e-32
4860,1.1363371054780858e-17,0,8.7523891242623325e-19,3.5207721427685146e-18,6.471731474188358e-18,7.9375392284244085e-21,1.3336037187904431e-20,1.8348870060679422e-19,2.9086624837460833e-19,0.97553017391007302,0.75615240353731028,0.75611745652248175,2.0029671421627253e-32
4920,1.1363371054780858e-17,0,8.6408314715692185e-19,3.4903075079206704e-18,6.5081174421123853e-18,7.938635407501446e-21,1.3447005736268609e-20,1.875675065513653e-19,2.9190980989572381e-19,0.97566489523048294,0.75611745652248175,0.75608377619237932,2.1570415377137042e-32
4980,1.1363371054780858e-17,0,8.532385949590369e-19,3.460448068463209e-18,6.5435786467999287e-18,7.9396921117730007e-21,1.3556493262461437e-20,1.9166938677975065e-19,2.9294017240467831e-19,0.9757947650644625,0.75608377619237932,0.75605130873388438,1.8488927466117464e-32
5040,1.1363371054780858e-17,0,8.426937773571608e-19,3.4311856268793835e-18,6.5781349464014963e-18,7.9407109988972267e-21,1.3664518634503302e-20,1.9579377209972895e-19,2.9395770240966605e-19,0.97591998713957762,0.75605130873388438,0.75602000321510565,2.311115933264683e-32
5100,1.1363371054780858e-17,0,8.3243780034125723e-19,3.4025117318558493e-18,6.6118058700296376e-18,7.9416936388613592e-21,1.3771100521520506e-20,1.9994010539443732e-19,2.9496275299927117e-19,0.97604075440856553,0.75602000321510565,0.75598981139785859,2.4651903288156619e-32
5160,1.1363371054780858e-17,0,8.2246031695114292e-19,3.3744177177306329e-18,6.6446106152436053e-18,7.9426415196193506e-21,1.3876257393332939e-20,2.0410784142140097e-19,2.9595566452110041e-19,0.97615724974220464,0.75598981139785859,0.7559606875644489,2.4651903288156619e-32
5220,1.1363371054780858e-17,0,8.1275149252078714e-19,3.3468947404964634e-18,6.6765680463635947e-18,7.9435560523046046e-21,1.3980007520247897e-20,2.0829644661030207e-19,2.969367652171337e-19,0.97626964656996429,0.7559606875644489,0.75593258835750898,2.311115933264683e-32
5280,1.1363371054780858e-17,0,8.0330197238604388e-19,3.3199338106297661e-18,6.7076966935370972e-18,7.9444385760543751e-21,1.4082368973042432e-20,2.1250539885996581e-19,2.979063718188648e-19,0.97637810947292669,0.75593258835750898,0.75590547263176833,2.4651903288156619e-32
5340,1.1363371054780858e-17,0,7.9410285187411907e-19,3.2935258229949597e-18,6.7380147524860851e-18,7.9452903624788458e-21,1.4183359623117709e-20,2.1673418733499428e-19,2.9886479010507759e-19,0.97648279473304145,0.75590547263176833,0.75587930131673964,2.4651903288156619e-32
5400,1.1363371054780858e-17,0,7.8514564840664353e-19,3.2676615840547733e-18,6.7675400848694635e-18,7.9461126198047838e-21,1.428299714281053e-20,2.2098231226244009e-19,2.9981231542489459e-19,0.97658385084238308,0.75587930131673964,0.75585403728940426,2.6192647243666408e-32
5460,1.1363371054780858e-17,0,7.7642227556079199e-19,3.2423318365996248e-18,6.7962902192004347e-18,7.9469064967208466e-21,1.4381299005848289e-20,2.2524928472887234e-19,3.0074923318853811e-19,0.97668141897574312,0.75585403728940426,0.75582964525606422,2.6192647243666408e-32
5520,1.1363371054780858e-17,0,7.6792501894449916e-19,3.2175272821928787e-18,6.8242823522633492e-18,7.9476730859490687e-21,1.447828248793486e-20,2.2953462647815244e-19,3.0167581932806772e-19,0.97677563342956875,0.75582964525606422,0.75580609164260781,2.6192647243666408e-32
5580,1.1363371054780858e-17,0,7.5964651375257935e-19,3.1932386015137657e-18,6.8515333509790689e-18,7.9484134275648296e-21,1.4573964667455846e-20,2.3383786971020611e-19,3.0259234073018861e-19,0.97686662202998908,0.75580609164260781,0.75578334449250273,2.9274135154685985e-32
5640,1.1363371054780858e-17,0,7.5157972388048694e-19,3.1694564727658303e-18,6.8780597546720099e-18,7.9491285120855093e-21,1.4668362426292712e-20,2.3815855688104822e-19,3.0349905564307506e-19,0.97695450651241422,0.75578334449250273,0.75576137337189642,3.0814879110195774e-32
