time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
3120,1.1363371054780858e-17,0,1.3124564125889761e-18,3.9425663522370459e-18,5.7483050440820315e-18,7.9033543830990376e-21,1.0498545463412622e-20,9.1695958606540569e-20,2.4994538741976028e-19,0.97132882798337483,1,1,7.7037197775489434e-33
3180,1.1363371054780858e-17,0,1.2801283361615491e-18,3.8905715041808364e-18,5.827269394258492e-18,7.9064729052367408e-21,1.0679677002865463e-20,9.5314867448537931e-20,2.5150080282334883e-19,0.97171209694819982,1,1,7.7037197775489434e-33
3240,1.1363371054780858e-17,0,1.2491184777136338e-18,3.8393129035822207e-18,5.9041705522445848e-18,7.9094301604594317e-21,1.0858450954573983e-20,9.8983017475985689e-20,2.5301822264940526e-19,0.97207554607502211,1,1,6.1629758220391547e-33
3300,1.1363371054780858e-17,0,1.2193573510721114e-18,3.7888236287019837e-18,5.9790446092296462e-18,7.9122367463581052e-21,1.103489322073672e-20,1.0269914920712924e-19,2.5449918660289729e-19,0.97242047781659025,1,1,4.622231866529366e-33
3360,1.1363371054780858e-17,0,1.1907799497126905e-18,3.7391316627586413e-18,6.051928331053119e-18,7.9149023807630409e-21,1.1209029765835102e-20,1.0646202538311242e-19,2.559451537267004e-19,0.97274808650232947,1,1,4.622231866529366e-33
3420,1.1363371054780858e-17,0,1.1633254243009061e-18,3.6902603605513356e-18,6.1228590084484283e-18,7.9174359898574682e-21,1.1380886581461273e-20,1.1027043132770324e-19,2.5735750758116787e-19,0.97305946916758379,1,1,0
3480,1.1363371054780858e-17,0,1.1369367845795143e-18,3.6422288768365546e-18,6.1918743216511128e-18,7.9198457860121185e-21,1.1550489655034019e-20,1.1412317522107947e-19,2.5873756105155231e-19,0.97335563511954726,1,1,1.5407439555097887e-33
3540,1.1363371054780858e-17,0,1.1115606237298106e-18,3.5950525594869388e-18,6.2590122181781162e-18,7.9221393367037422e-21,1.1717864941955585e-20,1.1801908829597978e-19,2.6008656081135703e-19,0.97363751440740753,1,1,3.0814879110195774e-33
3600,1.1363371054780858e-17,0,1.0871468634794085e-18,3.5487433102235623e-18,6.3243108026800219e-18,7.9243236256788367e-21,1.1883038340820318e-20,1.219570249638343e-19,2.6140569146753425e-19,0.97390596533941842,1,1,0
3660,1.1363371054780858e-17,0,1.0636485183627354e-18,3.5033099154945091e-18,6.3878082378556183e-18,7.9264051073548935e-21,1.2046035671335337e-20,1.2593586287785135e-19,2.6269607941145723e-19,0.97416178116885876,1,1,4.622231866529366e-33
