time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
3120,1.1363371054780858e-17,0,1.4271131432981237e-18,4.6876878814229236e-18,4.9239535405808536e-18,7.8653333491203464e-21,1.0397727152015954e-20,7.871939446015621e-20,2.2763403451765619e-19,0.96665601128010092,0.75846212611730257,0.7583359971799748,9.2444637330587321e-33
3180,1.1363371054780858e-17,0,1.3968424580462092e-18,4.6400939824224344e-18,4.9969873374478854e-18,7.8692329948120376e-21,1.0578693371829465e-20,8.1840494950015855e-20,2.2915885554766701e-19,0.96713528097947832,0.7583359971799748,0.75821617975513045,4.622231866529366e-33
3240,1.1363371054780858e-17,0,1.3678131666830702e-18,4.5928200027558002e-18,5.0684485235451185e-18,7.87294066618661e-21,1.0757335747179899e-20,8.5007424315087438e-20,2.3065166106841206e-19,0.96759095687559049,0.75821617975513045,0.75810226078110232,3.0814879110195774e-33
3300,1.1363371054780858e-17,0,1.3399557369420388e-18,4.54591579046908e-18,5.1383564135528318e-18,7.8764686923635766e-21,1.0933678491370659e-20,8.8219212831331145e-20,2.3211375380184087e-19,0.96802455422748146,0.75810226078110232,0.75799386144312964,1.5407439555097887e-33
3360,1.1363371054780858e-17,0,1.3132053041533225e-18,4.4994257265507624e-18,5.2067311828152712e-18,7.8798283991744077e-21,1.1107745971745509e-20,9.1474902963462843e-20,2.3354636392711745e-19,0.9684374649892602,0.75799386144312964,0.75789063375268495,3.0814879110195774e-33
3420,1.1363371054780858e-17,0,1.2875013337227828e-18,4.4533891754788802e-18,5.2735937489191194e-18,7.8830302075500497e-21,1.1279562668395098e-20,9.4773549847107107e-20,2.3495065393702128e-19,0.96883096990200834,0.75789063375268495,0.75779225752449797,3.0814879110195774e-33
3480,1.1363371054780858e-17,0,1.2627873086475622e-18,4.4078409010675123e-18,5.338965663361919e-18,7.8860837206757444e-21,1.1449153137237828e-20,9.8114221702428551e-20,2.3632772314352094e-19,0.96920624920518061,0.75779225752449797,0.75769843769870482,0
3540,1.1363371054780858e-17,0,1.2390104401967044e-18,4.3628114502266842e-18,5.4028690125354563e-18,7.8889978013712316e-21,1.1616541976984132e-20,1.0149600018511704e-19,2.3767861185853584e-19,0.96956439214669543,0.75769843769870482,0.75760890196332609,4.622231866529366e-33
3600,1.1363371054780858e-17,0,1.2161214000250917e-18,4.3183275070551768e-18,5.4653263273059817e-18,7.8917806409430552e-21,1.1781753799555369e-20,1.0491798068014722e-19,2.3900430527395606e-19,0.96990640544494067,0.75760890196332609,0.75752339863876483,4.622231866529366e-33
3660,1.1363371054780858e-17,0,1.1940740721187244e-18,4.2744122195054392e-18,5.5263605005260217e-18,7.8944398205777594e-21,1.1944813203581958e-20,1.0837927254331313e-19,2.4030573706319357e-19,0.97023322083404917,0.75752339863876483,0.75744169479148771,4.622231866529366e-33
